-3.8 2.2 0.0233568 
-3.8 2.4 -0.125536 
-3.8 2.6 -0.245031 
-3.8 2.8 -0.330364 
-3.8 3 -0.378135 
-3.8 3.2 -0.386437 
-3.8 3.4 -0.35494 
-3.8 3.6 -0.284901 
-3.8 3.8 -0.17911 
-3.6 -4 -0.211123 
-3.6 -3.8 -0.348447 
-3.6 -3.6 -0.454238 
-3.6 -3.4 -0.524278 
-3.6 -3.2 -0.555774 
-3.6 -3 -0.547472 
-3.6 -2.8 -0.499702 
-3.6 -2.6 -0.414368 
-3.6 -2.4 -0.294873 
-3.6 -2.2 -0.145981 
-3.6 -2 0.0263736 
-3.6 -1.8 0.215318 
-3.6 -1.6 0.413321 
-3.6 -1.4 0.612488 
-3.6 -1.2 0.804878 
-3.6 -1 0.982823 
-3.6 -0.8 1.13923 
-3.6 -0.6 1.26786 
-3.6 -0.4 1.36358 
-3.6 -0.2 1.42259 
-3.6 1.27676e-15 1.44252 
-3.6 0.2 1.42259 
-3.6 0.4 1.36358 
-3.6 0.6 1.26786 
-3.6 0.8 1.13923 
-3.6 1 0.982823 
-3.6 1.2 0.804878 
-3.6 1.4 0.612488 
-3.6 1.6 0.413321 
-3.6 1.8 0.215318 
-3.6 2 0.0263736 
-3.6 2.2 -0.145981 
-3.6 2.4 -0.294873 
-3.6 2.6 -0.414368 
-3.6 2.8 -0.499702 
-3.6 3 -0.547472 
-3.6 3.2 -0.555774 
-3.6 3.4 -0.524278 
-3.6 3.6 -0.454238 
-3.6 3.8 -0.348447 
-3.4 -4 -0.398103 
-3.4 -3.8 -0.535427 
-3.4 -3.6 -0.641217 
-3.4 -3.4 -0.711257 
-3.4 -3.2 -0.742754 
-3.4 -3 -0.734451 
-3.4 -2.8 -0.686681 
-3.4 -2.6 -0.601348 
-3.4 -2.4 -0.481853 
-3.4 -2.2 -0.33296 
-3.4 -2 -0.160606 
-3.4 -1.8 0.028339 
-3.4 -1.6 0.226342 
-3.4 -1.4 0.425508 
-3.4 -1.2 0.617899 
-3.4 -1 0.795843 
-3.4 -0.8 0.952248 
-3.4 -0.6 1.08088 
-3.4 -0.4 1.1766 
-3.4 -0.2 1.23561 
-3.4 1.27676e-15 1.25554 
-3.4 0.2 1.23561 
-3.4 0.4 1.1766 
-3.4 0.6 1.08088 
-3.4 0.8 0.952248 
-3.4 1 0.795843 
-3.4 1.2 0.617899 
-3.4 1.4 0.425508 
-3.4 1.6 0.226342 
-3.4 1.8 0.028339 
-3.4 2 -0.160606 
-3.4 2.2 -0.33296 
-3.4 2.4 -0.481853 
-3.4 2.6 -0.601348 
-3.4 2.8 -0.686681 
-3.4 3 -0.734451 
-3.4 3.2 -0.742754 
-3.4 3.4 -0.711257 
-3.4 3.6 -0.641217 
-3.4 3.8 -0.535427 
-3.2 -4 -0.595269 
-3.2 -3.8 -0.732594 
-3.2 -3.6 -0.838384 
-3.2 -3.4 -0.908424 
-3.2 -3.2 -0.939921 
-3.2 -3 -0.931618 
-3.2 -2.8 -0.883848 
-3.2 -2.6 -0.798515 
-3.2 -2.4 -0.67902 
-3.2 -2.2 -0.530127 
-3.2 -2 -0.357773 
-3.2 -1.8 -0.168828 
-3.2 -1.6 0.0291746 
-3.2 -1.4 0.228341 
-3.2 -1.2 0.420732 
-3.2 -1 0.598676 
-3.2 -0.8 0.755081 
-3.2 -0.6 0.88371 
-3.2 -0.4 0.979435 
-3.2 -0.2 1.03844 
-3.2 1.27676e-15 1.05837 
-3.2 0.2 1.03844 
-3.2 0.4 0.979435 
-3.2 0.6 0.88371 
-3.2 0.8 0.755081 
-3.2 1 0.598676 
-3.2 1.2 0.420732 
-3.2 1.4 0.228341 
-3.2 1.6 0.0291746 
-3.2 1.8 -0.168828 
-3.2 2 -0.357773 
-3.2 2.2 -0.530127 
-3.2 2.4 -0.67902 
-3.2 2.6 -0.798515 
-3.2 2.8 -0.883848 
-3.2 3 -0.931618 
-3.2 3.2 -0.939921 
-3.2 3.4 -0.908424 
-3.2 3.6 -0.838384 
-3.2 3.8 -0.732594 
-3 -4 -0.794764 
-3 -3.8 -0.932088 
-3 -3.6 -1.03788 
-3 -3.4 -1.10792 
-3 -3.2 -1.13941 
-3 -3 -1.13111 
-3 -2.8 -1.08334 
-3 -2.6 -0.998009 
-3 -2.4 -0.878514 
-3 -2.2 -0.729621 
-3 -2 -0.557267 
-3 -1.8 -0.368322 
-3 -1.6 -0.17032 
-3 -1.4 0.0288471 
-3 -1.2 0.221238 
-3 -1 0.399182 
-3 -0.8 0.555587 
-3 -0.6 0.684216 
-3 -0.4 0.779941 
-3 -0.2 0.838947 
-3 1.27676e-15 0.85888 
-3 0.2 0.838947 
-3 0.4 0.779941 
-3 0.6 0.684216 
-3 0.8 0.555587 
-3 1 0.399182 
-3 1.2 0.221238 
-3 1.4 0.0288471 
-3 1.6 -0.17032 
-3 1.8 -0.368322 
-3 2 -0.557267 
-3 2.2 -0.729621 
-3 2.4 -0.878514 
-3 2.6 -0.998009 
-3 2.8 -1.08334 
-3 3 -1.13111 
-3 3.2 -1.13941 
-3 3.4 -1.10792 
-3 3.6 -1.03788 
-3 3.8 -0.932088 
-2.8 -4 -0.988632 
-2.8 -3.8 -1.12596 
-2.8 -3.6 -1.23175 
-2.8 -3.4 -1.30179 
-2.8 -3.2 -1.33328 
-2.8 -3 -1.32498 
-2.8 -2.8 -1.27721 
-2.8 -2.6 -1.19188 
-2.8 -2.4 -1.07238 
-2.8 -2.2 -0.923489 
-2.8 -2 -0.751135 
-2.8 -1.8 -0.56219 
-2.8 -1.6 -0.364188 
-2.8 -1.4 -0.165021 
-2.8 -1.2 0.0273696 
-2.8 -1 0.205314 
-2.8 -0.8 0.361719 
-2.8 -0.6 0.490347 
-2.8 -0.4 0.586073 
-2.8 -0.2 0.645078 
-2.8 1.27676e-15 0.665012 
-2.8 0.2 0.645078 
-2.8 0.4 0.586073 
-2.8 0.6 0.490347 
-2.8 0.8 0.361719 
-2.8 1 0.205314 
-2.8 1.2 0.0273696 
-2.8 1.4 -0.165021 
-2.8 1.6 -0.364188 
-2.8 1.8 -0.56219 
-2.8 2 -0.751135 
-2.8 2.2 -0.923489 
-2.8 2.4 -1.07238 
-2.8 2.6 -1.19188 
-2.8 2.8 -1.27721 
-2.8 3 -1.32498 
-2.8 3.2 -1.33328 
-2.8 3.4 -1.30179 
-2.8 3.6 -1.23175 
-2.8 3.8 -1.12596 
-2.6 -4 -1.16914 
-2.6 -3.8 -1.30647 
-2.6 -3.6 -1.41226 
-2.6 -3.4 -1.4823 
-2.6 -3.2 -1.5138 
-2.6 -3 -1.50549 
-2.6 -2.8 -1.45772 
-2.6 -2.6 -1.37239 
-2.6 -2.4 -1.2529 
-2.6 -2.2 -1.104 
-2.6 -2 -0.931648 
-2.6 -1.8 -0.742703 
-2.6 -1.6 -0.544701 
-2.6 -1.4 -0.345534 
-2.6 -1.2 -0.153144 
-2.6 -1 0.0248009 
-2.6 -0.8 0.181205 
-2.6 -0.6 0.309834 
-2.6 -0.4 0.40556 
-2.6 -0.2 0.464565 
-2.6 1.27676e-15 0.484499 
-2.6 0.2 0.464565 
-2.6 0.4 0.40556 
-2.6 0.6 0.309834 
-2.6 0.8 0.181205 
-2.6 1 0.0248009 
-2.6 1.2 -0.153144 
-2.6 1.4 -0.345534 
-2.6 1.6 -0.544701 
-2.6 1.8 -0.742703 
-2.6 2 -0.931648 
-2.6 2.2 -1.104 
-2.6 2.4 -1.2529 
-2.6 2.6 -1.37239 
-2.6 2.8 -1.45772 
-2.6 3 -1.50549 
-2.6 3.2 -1.5138 
-2.6 3.4 -1.4823 
-2.6 3.6 -1.41226 
-2.6 3.8 -1.30647 
-2.4 -4 -1.32911 
-2.4 -3.8 -1.46643 
-2.4 -3.6 -1.57222 
-2.4 -3.4 -1.64226 
-2.4 -3.2 -1.67376 
-2.4 -3 -1.66546 
-2.4 -2.8 -1.61769 
-2.4 -2.6 -1.53235 
-2.4 -2.4 -1.41286 
-2.4 -2.2 -1.26396 
-2.4 -2 -1.09161 
-2.4 -1.8 -0.902665 
-2.4 -1.6 -0.704663 
-2.4 -1.4 -0.505496 
-2.4 -1.2 -0.313105 
-2.4 -1 -0.135161 
-2.4 -0.8 0.0212435 
-2.4 -0.6 0.149872 
-2.4 -0.4 0.245598 
-2.4 -0.2 0.304603 
-2.4 1.27676e-15 0.324537 
-2.4 0.2 0.304603 
-2.4 0.4 0.245598 
-2.4 0.6 0.149872 
-2.4 0.8 0.0212435 
-2.4 1 -0.135161 
-2.4 1.2 -0.313105 
-2.4 1.4 -0.505496 
-2.4 1.6 -0.704663 
-2.4 1.8 -0.902665 
-2.4 2 -1.09161 
-2.4 2.2 -1.26396 
-2.4 2.4 -1.41286 
-2.4 2.6 -1.53235 
-2.4 2.8 -1.61769 
-2.4 3 -1.66546 
-2.4 3.2 -1.67376 
-2.4 3.4 -1.64226 
-2.4 3.6 -1.57222 
-2.4 3.8 -1.46643 
-2.2 -4 -1.46214 
-2.2 -3.8 -1.59946 
-2.2 -3.6 -1.70525 
-2.2 -3.4 -1.77529 
-2.2 -3.2 -1.80679 
-2.2 -3 -1.79849 
-2.2 -2.8 -1.75072 
-2.2 -2.6 -1.66539 
-2.2 -2.4 -1.54589 
-2.2 -2.2 -1.397 
-2.2 -2 -1.22464 
-2.2 -1.8 -1.0357 
-2.2 -1.6 -0.837696 
-2.2 -1.4 -0.638529 
-2.2 -1.2 -0.446139 
-2.2 -1 -0.268194 
-2.2 -0.8 -0.11179 
-2.2 -0.6 0.0168392 
-2.2 -0.4 0.112565 
-2.2 -0.2 0.17157 
-2.2 1.27676e-15 0.191504 
-2.2 0.2 0.17157 
-2.2 0.4 0.112565 
-2.2 0.6 0.0168392 
-2.2 0.8 -0.11179 
-2.2 1 -0.268194 
-2.2 1.2 -0.446139 
-2.2 1.4 -0.638529 
-2.2 1.6 -0.837696 
-2.2 1.8 -1.0357 
-2.2 2 -1.22464 
-2.2 2.2 -1.397 
-2.2 2.4 -1.54589 
-2.2 2.6 -1.66539 
-2.2 2.8 -1.75072 
-2.2 3 -1.79849 
-2.2 3.2 -1.80679 
-2.2 3.4 -1.77529 
-2.2 3.6 -1.70525 
-2.2 3.8 -1.59946 
-2 -4 -1.56294 
-2 -3.8 -1.70027 
-2 -3.6 -1.80606 
-2 -3.4 -1.8761 
-2 -3.2 -1.90759 
-2 -3 -1.89929 
-2 -2.8 -1.85152 
-2 -2.6 -1.76619 
-2 -2.4 -1.64669 
-2 -2.2 -1.4978 
-2 -2 -1.32544 
-2 -1.8 -1.1365 
-2 -1.6 -0.938497 
-2 -1.4 -0.73933 
-2 -1.2 -0.54694 
-2 -1 -0.368995 
-2 -0.8 -0.212591 
-2 -0.6 -0.0839618 
-2 -0.4 0.0117636 
-2 -0.2 0.0707692 
-2 1.27676e-15 0.0907026 
-2 0.2 0.0707692 
-2 0.4 0.0117636 
-2 0.6 -0.0839618 
-2 0.8 -0.212591 
-2 1 -0.368995 
-2 1.2 -0.54694 
-2 1.4 -0.73933 
-2 1.6 -0.938497 
-2 1.8 -1.1365 
-2 2 -1.32544 
-2 2.2 -1.4978 
-2 2.4 -1.64669 
-2 2.6 -1.76619 
-2 2.8 -1.85152 
-2 3 -1.89929 
-2 3.2 -1.90759 
-2 3.4 -1.8761 
-2 3.6 -1.80606 
-2 3.8 -1.70027 
-1.8 -4 -1.62749 
-1.8 -3.8 -1.76482 
-1.8 -3.6 -1.87061 
-1.8 -3.4 -1.94065 
-1.8 -3.2 -1.97214 
-1.8 -3 -1.96384 
-1.8 -2.8 -1.91607 
-1.8 -2.6 -1.83074 
-1.8 -2.4 -1.71124 
-1.8 -2.2 -1.56235 
-1.8 -2 -1.38999 
-1.8 -1.8 -1.20105 
-1.8 -1.6 -1.00305 
-1.8 -1.4 -0.80388 
-1.8 -1.2 -0.61149 
-1.8 -1 -0.433545 
-1.8 -0.8 -0.277141 
-1.8 -0.6 -0.148512 
-1.8 -0.4 -0.0527866 
-1.8 -0.2 0.00621895 
-1.8 1.27676e-15 0.0261524 
-1.8 0.2 0.00621895 
-1.8 0.4 -0.0527866 
-1.8 0.6 -0.148512 
-1.8 0.8 -0.277141 
-1.8 1 -0.433545 
-1.8 1.2 -0.61149 
-1.8 1.4 -0.80388 
-1.8 1.6 -1.00305 
-1.8 1.8 -1.20105 
-1.8 2 -1.38999 
-1.8 2.2 -1.56235 
-1.8 2.4 -1.71124 
-1.8 2.6 -1.83074 
-1.8 2.8 -1.91607 
-1.8 3 -1.96384 
-1.8 3.2 -1.97214 
-1.8 3.4 -1.94065 
-1.8 3.6 -1.87061 
-1.8 3.8 -1.76482 
-1.6 -4 -1.65322 
-1.6 -3.8 -1.79054 
-1.6 -3.6 -1.89633 
-1.6 -3.4 -1.96637 
-1.6 -3.2 -1.99787 
-1.6 -3 -1.98957 
-1.6 -2.8 -1.9418 
-1.6 -2.6 -1.85646 
-1.6 -2.4 -1.73697 
-1.6 -2.2 -1.58807 
-1.6 -2 -1.41572 
-1.6 -1.8 -1.22678 
-1.6 -1.6 -1.02877 
-1.6 -1.4 -0.829606 
-1.6 -1.2 -0.637216 
-1.6 -1 -0.459271 
-1.6 -0.8 -0.302867 
-1.6 -0.6 -0.174238 
-1.6 -0.4 -0.0785126 
-1.6 -0.2 -0.019507 
-1.6 1.27676e-15 0.000426397 
-1.6 0.2 -0.019507 
-1.6 0.4 -0.0785126 
-1.6 0.6 -0.174238 
-1.6 0.8 -0.302867 
-1.6 1 -0.459271 
-1.6 1.2 -0.637216 
-1.6 1.4 -0.829606 
-1.6 1.6 -1.02877 
-1.6 1.8 -1.22678 
-1.6 2 -1.41572 
-1.6 2.2 -1.58807 
-1.6 2.4 -1.73697 
-1.6 2.6 -1.85646 
-1.6 2.8 -1.9418 
-1.6 3 -1.98957 
-1.6 3.2 -1.99787 
-1.6 3.4 -1.96637 
-1.6 3.6 -1.89633 
-1.6 3.8 -1.79054 
-1.4 -4 -1.63909 
-1.4 -3.8 -1.77642 
-1.4 -3.6 -1.88221 
-1.4 -3.4 -1.95225 
-1.4 -3.2 -1.98374 
-1.4 -3 -1.97544 
-1.4 -2.8 -1.92767 
-1.4 -2.6 -1.84234 
-1.4 -2.4 -1.72284 
-1.4 -2.2 -1.57395 
-1.4 -2 -1.4016 
-1.4 -1.8 -1.21265 
-1.4 -1.6 -1.01465 
-1.4 -1.4 -0.815483 
-1.4 -1.2 -0.623092 
-1.4 -1 -0.445147 
-1.4 -0.8 -0.288743 
-1.4 -0.6 -0.160114 
-1.4 -0.4 -0.0643887 
-1.4 -0.2 -0.00538315 
-1.4 1.27676e-15 0.0145503 
-1.4 0.2 -0.00538315 
-1.4 0.4 -0.0643887 
-1.4 0.6 -0.160114 
-1.4 0.8 -0.288743 
-1.4 1 -0.445147 
-1.4 1.2 -0.623092 
-1.4 1.4 -0.815483 
-1.4 1.6 -1.01465 
-1.4 1.8 -1.21265 
-1.4 2 -1.4016 
-1.4 2.2 -1.57395 
-1.4 2.4 -1.72284 
-1.4 2.6 -1.84234 
-1.4 2.8 -1.92767 
-1.4 3 -1.97544 
-1.4 3.2 -1.98374 
-1.4 3.4 -1.95225 
-1.4 3.6 -1.88221 
-1.4 3.8 -1.77642 
-1.2 -4 -1.58568 
-1.2 -3.8 -1.72301 
-1.2 -3.6 -1.8288 
-1.2 -3.4 -1.89884 
-1.2 -3.2 -1.93033 
-1.2 -3 -1.92203 
-1.2 -2.8 -1.87426 
-1.2 -2.6 -1.78893 
-1.2 -2.4 -1.66943 
-1.2 -2.2 -1.52054 
-1.2 -2 -1.34819 
-1.2 -1.8 -1.15924 
-1.2 -1.6 -0.961239 
-1.2 -1.4 -0.762072 
-1.2 -1.2 -0.569681 
-1.2 -1 -0.391737 
-1.2 -0.8 -0.235332 
-1.2 -0.6 -0.106703 
-1.2 -0.4 -0.0109781 
-1.2 -0.2 0.0480275 
-1.2 1.27676e-15 0.0679609 
-1.2 0.2 0.0480275 
-1.2 0.4 -0.0109781 
-1.2 0.6 -0.106703 
-1.2 0.8 -0.235332 
-1.2 1 -0.391737 
-1.2 1.2 -0.569681 
-1.2 1.4 -0.762072 
-1.2 1.6 -0.961239 
-1.2 1.8 -1.15924 
-1.2 2 -1.34819 
-1.2 2.2 -1.52054 
-1.2 2.4 -1.66943 
-1.2 2.6 -1.78893 
-1.2 2.8 -1.87426 
-1.2 3 -1.92203 
-1.2 3.2 -1.93033 
-1.2 3.4 -1.89884 
-1.2 3.6 -1.8288 
-1.2 3.8 -1.72301 
-1 -4 -1.49511 
-1 -3.8 -1.63244 
-1 -3.6 -1.73823 
-1 -3.4 -1.80827 
-1 -3.2 -1.83977 
-1 -3 -1.83146 
-1 -2.8 -1.78369 
-1 -2.6 -1.69836 
-1 -2.4 -1.57886 
-1 -2.2 -1.42997 
-1 -2 -1.25762 
-1 -1.8 -1.06867 
-1 -1.6 -0.870671 
-1 -1.4 -0.671504 
-1 -1.2 -0.479113 
-1 -1 -0.301169 
-1 -0.8 -0.144764 
-1 -0.6 -0.0161354 
-1 -0.4 0.07959 
-1 -0.2 0.138596 
-1 1.27676e-15 0.158529 
-1 0.2 0.138596 
-1 0.4 0.07959 
-1 0.6 -0.0161354 
-1 0.8 -0.144764 
-1 1 -0.301169 
-1 1.2 -0.479113 
-1 1.4 -0.671504 
-1 1.6 -0.870671 
-1 1.8 -1.06867 
-1 2 -1.25762 
-1 2.2 -1.42997 
-1 2.4 -1.57886 
-1 2.6 -1.69836 
-1 2.8 -1.78369 
-1 3 -1.83146 
-1 3.2 -1.83977 
-1 3.4 -1.80827 
-1 3.6 -1.73823 
-1 3.8 -1.63244 
-0.8 -4 -1.371 
-0.8 -3.8 -1.50832 
-0.8 -3.6 -1.61411 
-0.8 -3.4 -1.68415 
-0.8 -3.2 -1.71565 
-0.8 -3 -1.70735 
-0.8 -2.8 -1.65958 
-0.8 -2.6 -1.57424 
-0.8 -2.4 -1.45475 
-0.8 -2.2 -1.30586 
-0.8 -2 -1.1335 
-0.8 -1.8 -0.944558 
-0.8 -1.6 -0.746556 
-0.8 -1.4 -0.547389 
-0.8 -1.2 -0.354998 
-0.8 -1 -0.177054 
-0.8 -0.8 -0.0206494 
-0.8 -0.6 0.10798 
-0.8 -0.4 0.203705 
-0.8 -0.2 0.26271 
-0.8 1.27676e-15 0.282644 
-0.8 0.2 0.26271 
-0.8 0.4 0.203705 
-0.8 0.6 0.10798 
-0.8 0.8 -0.0206494 
-0.8 1 -0.177054 
-0.8 1.2 -0.354998 
-0.8 1.4 -0.547389 
-0.8 1.6 -0.746556 
-0.8 1.8 -0.944558 
-0.8 2 -1.1335 
-0.8 2.2 -1.30586 
-0.8 2.4 -1.45475 
-0.8 2.6 -1.57424 
-0.8 2.8 -1.65958 
-0.8 3 -1.70735 
-0.8 3.2 -1.71565 
-0.8 3.4 -1.68415 
-0.8 3.6 -1.61411 
-0.8 3.8 -1.50832 
-0.6 -4 -1.21829 
-0.6 -3.8 -1.35561 
-0.6 -3.6 -1.4614 
-0.6 -3.4 -1.53144 
-0.6 -3.2 -1.56294 
-0.6 -3 -1.55463 
-0.6 -2.8 -1.50686 
-0.6 -2.6 -1.42153 
-0.6 -2.4 -1.30204 
-0.6 -2.2 -1.15314 
-0.6 -2 -0.980789 
-0.6 -1.8 -0.791845 
-0.6 -1.6 -0.593842 
-0.6 -1.4 -0.394675 
-0.6 -1.2 -0.202285 
-0.6 -1 -0.0243402 
-0.6 -0.8 0.132064 
-0.6 -0.6 0.260693 
-0.6 -0.4 0.356419 
-0.6 -0.2 0.415424 
-0.6 1.27676e-15 0.435358 
-0.6 0.2 0.415424 
-0.6 0.4 0.356419 
-0.6 0.6 0.260693 
-0.6 0.8 0.132064 
-0.6 1 -0.0243402 
-0.6 1.2 -0.202285 
-0.6 1.4 -0.394675 
-0.6 1.6 -0.593842 
-0.6 1.8 -0.791845 
-0.6 2 -0.980789 
-0.6 2.2 -1.15314 
-0.6 2.4 -1.30204 
-0.6 2.6 -1.42153 
-0.6 2.8 -1.50686 
-0.6 3 -1.55463 
-0.6 3.2 -1.56294 
-0.6 3.4 -1.53144 
-0.6 3.6 -1.4614 
-0.6 3.8 -1.35561 
-0.4 -4 -1.04306 
-0.4 -3.8 -1.18039 
-0.4 -3.6 -1.28618 
-0.4 -3.4 -1.35622 
-0.4 -3.2 -1.38771 
-0.4 -3 -1.37941 
-0.4 -2.8 -1.33164 
-0.4 -2.6 -1.24631 
-0.4 -2.4 -1.12681 
-0.4 -2.2 -0.977919 
-0.4 -2 -0.805565 
-0.4 -1.8 -0.61662 
-0.4 -1.6 -0.418618 
-0.4 -1.4 -0.219451 
-0.4 -1.2 -0.0270606 
-0.4 -1 0.150884 
-0.4 -0.8 0.307288 
-0.4 -0.6 0.435917 
-0.4 -0.4 0.531643 
-0.4 -0.2 0.590648 
-0.4 1.27676e-15 0.610582 
-0.4 0.2 0.590648 
-0.4 0.4 0.531643 
-0.4 0.6 0.435917 
-0.4 0.8 0.307288 
-0.4 1 0.150884 
-0.4 1.2 -0.0270606 
-0.4 1.4 -0.219451 
-0.4 1.6 -0.418618 
-0.4 1.8 -0.61662 
-0.4 2 -0.805565 
-0.4 2.2 -0.977919 
-0.4 2.4 -1.12681 
-0.4 2.6 -1.24631 
-0.4 2.8 -1.33164 
-0.4 3 -1.37941 
-0.4 3.2 -1.38771 
-0.4 3.4 -1.35622 
-0.4 3.6 -1.28618 
-0.4 3.8 -1.18039 
-0.2 -4 -0.852313 
-0.2 -3.8 -0.989637 
-0.2 -3.6 -1.09543 
-0.2 -3.4 -1.16547 
-0.2 -3.2 -1.19696 
-0.2 -3 -1.18866 
-0.2 -2.8 -1.14089 
-0.2 -2.6 -1.05556 
-0.2 -2.4 -0.936063 
-0.2 -2.2 -0.78717 
-0.2 -2 -0.614816 
-0.2 -1.8 -0.425871 
-0.2 -1.6 -0.227869 
-0.2 -1.4 -0.0287022 
-0.2 -1.2 0.163688 
-0.2 -1 0.341633 
-0.2 -0.8 0.498037 
-0.2 -0.6 0.626666 
-0.2 -0.4 0.722392 
-0.2 -0.2 0.781397 
-0.2 1.27676e-15 0.801331 
-0.2 0.2 0.781397 
-0.2 0.4 0.722392 
-0.2 0.6 0.626666 
-0.2 0.8 0.498037 
-0.2 1 0.341633 
-0.2 1.2 0.163688 
-0.2 1.4 -0.0287022 
-0.2 1.6 -0.227869 
-0.2 1.8 -0.425871 
-0.2 2 -0.614816 
-0.2 2.2 -0.78717 
-0.2 2.4 -0.936063 
-0.2 2.6 -1.05556 
-0.2 2.8 -1.14089 
-0.2 3 -1.18866 
-0.2 3.2 -1.19696 
-0.2 3.4 -1.16547 
-0.2 3.6 -1.09543 
-0.2 3.8 -0.989637 
1.27676e-15 -4 -0.653644 
1.27676e-15 -3.8 -0.790968 
1.27676e-15 -3.6 -0.896758 
1.27676e-15 -3.4 -0.966798 
1.27676e-15 -3.2 -0.998295 
1.27676e-15 -3 -0.989992 
1.27676e-15 -2.8 -0.942222 
1.27676e-15 -2.6 -0.856889 
1.27676e-15 -2.4 -0.737394 
1.27676e-15 -2.2 -0.588501 
1.27676e-15 -2 -0.416147 
1.27676e-15 -1.8 -0.227202 
1.27676e-15 -1.6 -0.0291995 
1.27676e-15 -1.4 0.169967 
1.27676e-15 -1.2 0.362358 
1.27676e-15 -1 0.540302 
1.27676e-15 -0.8 0.696707 
1.27676e-15 -0.6 0.825336 
1.27676e-15 -0.4 0.921061 
1.27676e-15 -0.2 0.980067 
1.27676e-15 1.27676e-15 1 
1.27676e-15 0.2 0.980067 
1.27676e-15 0.4 0.921061 
1.27676e-15 0.6 0.825336 
1.27676e-15 0.8 0.696707 
1.27676e-15 1 0.540302 
1.27676e-15 1.2 0.362358 
1.27676e-15 1.4 0.169967 
1.27676e-15 1.6 -0.0291995 
1.27676e-15 1.8 -0.227202 
1.27676e-15 2 -0.416147 
1.27676e-15 2.2 -0.588501 
1.27676e-15 2.4 -0.737394 
1.27676e-15 2.6 -0.856889 
1.27676e-15 2.8 -0.942222 
1.27676e-15 3 -0.989992 
1.27676e-15 3.2 -0.998295 
1.27676e-15 3.4 -0.966798 
1.27676e-15 3.6 -0.896758 
1.27676e-15 3.8 -0.790968 
0.2 -4 -0.454974 
0.2 -3.8 -0.592298 
0.2 -3.6 -0.698089 
0.2 -3.4 -0.768129 
0.2 -3.2 -0.799625 
0.2 -3 -0.791323 
0.2 -2.8 -0.743553 
0.2 -2.6 -0.658219 
0.2 -2.4 -0.538724 
0.2 -2.2 -0.389832 
0.2 -2 -0.217478 
0.2 -1.8 -0.0285328 
0.2 -1.6 0.16947 
0.2 -1.4 0.368636 
0.2 -1.2 0.561027 
0.2 -1 0.738972 
0.2 -0.8 0.895376 
0.2 -0.6 1.024 
0.2 -0.4 1.11973 
0.2 -0.2 1.17874 
0.2 1.27676e-15 1.19867 
0.2 0.2 1.17874 
0.2 0.4 1.11973 
0.2 0.6 1.024 
0.2 0.8 0.895376 
0.2 1 0.738972 
0.2 1.2 0.561027 
0.2 1.4 0.368636 
0.2 1.6 0.16947 
0.2 1.8 -0.0285328 
0.2 2 -0.217478 
0.2 2.2 -0.389832 
0.2 2.4 -0.538724 
0.2 2.6 -0.658219 
0.2 2.8 -0.743553 
0.2 3 -0.791323 
0.2 3.2 -0.799625 
0.2 3.4 -0.768129 
0.2 3.6 -0.698089 
0.2 3.8 -0.592298 
0.4 -4 -0.264225 
0.4 -3.8 -0.401549 
0.4 -3.6 -0.50734 
0.4 -3.4 -0.57738 
0.4 -3.2 -0.608876 
0.4 -3 -0.600574 
0.4 -2.8 -0.552804 
0.4 -2.6 -0.46747 
0.4 -2.4 -0.347975 
